Last internet use,Age and education,Country,Year,Value
more than a year ago,Individuals aged 55 to 74 with high formal education,Hungary,2006,2.88
more than a year ago,Individuals aged 55 to 74 with low formal education,Hungary,2006,0.09
more than a year ago,Individuals aged 55 to 74 with medium formal education,Hungary,2006,1.38
Internet use: never,Individuals aged 16-24 with low education,Hungary,2006,22.38
Internet use: never,Individuals aged 16-24 with medium formal education,Hungary,2006,9.13
Internet use: never,Individuals aged 25 to 54 with high formal education,Hungary,2006,6.53
Internet use: never,Individuals aged 25 to 54 with low formal education,Hungary,2006,80.83
Internet use: never,Individuals aged 25 to 54 with medium formal education,Hungary,2006,28.47
Internet use: never,Individuals aged 55 to 74 with high formal education,Hungary,2006,46.41
Internet use: never,Individuals aged 55 to 74 with low formal education,Hungary,2006,98.54
Internet use: never,Individuals aged 55 to 74 with medium formal education,Hungary,2006,72.98
between 3 and 12 months ago,Individuals aged 16-24 with high formal education,Ireland,2006,4.61
between 3 and 12 months ago,Individuals aged 16-24 with low education,Ireland,2006,5.16
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,Ireland,2006,6.36
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,Ireland,2006,3.53
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,Ireland,2006,3.28
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,Ireland,2006,5.29
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,Ireland,2006,4.33
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,Ireland,2006,0.81
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,Ireland,2006,2.59
in last 3 months,Individuals aged 16-24 with high formal education,Ireland,2006,89.33
in last 3 months,Individuals aged 16-24 with low education,Ireland,2006,54.42
in last 3 months,Individuals aged 16-24 with medium formal education,Ireland,2006,68.95
in last 3 months,Individuals aged 25 to 54 with high formal education,Ireland,2006,85.33
in last 3 months,Individuals aged 25 to 54 with low formal education,Ireland,2006,23.51
in last 3 months,Individuals aged 25 to 54 with medium formal education,Ireland,2006,56.31
in last 3 months,Individuals aged 55 to 74 with high formal education,Ireland,2006,55.93
in last 3 months,Individuals aged 55 to 74 with low formal education,Ireland,2006,7.79
in last 3 months,Individuals aged 55 to 74 with medium formal education,Ireland,2006,33.04
more than a year ago,Individuals aged 16-24 with high formal education,Ireland,2006,4.91
more than a year ago,Individuals aged 16-24 with low education,Ireland,2006,6.93
more than a year ago,Individuals aged 16-24 with medium formal education,Ireland,2006,5.71
more than a year ago,Individuals aged 25 to 54 with high formal education,Ireland,2006,2.12
more than a year ago,Individuals aged 25 to 54 with low formal education,Ireland,2006,3.82
more than a year ago,Individuals aged 25 to 54 with medium formal education,Ireland,2006,4.73
more than a year ago,Individuals aged 55 to 74 with high formal education,Ireland,2006,1.7
more than a year ago,Individuals aged 55 to 74 with low formal education,Ireland,2006,0.8
more than a year ago,Individuals aged 55 to 74 with medium formal education,Ireland,2006,3.16
Internet use: never,Individuals aged 16-24 with high formal education,Ireland,2006,1.16
Internet use: never,Individuals aged 16-24 with low education,Ireland,2006,33.48
Internet use: never,Individuals aged 16-24 with medium formal education,Ireland,2006,18.99
Internet use: never,Individuals aged 25 to 54 with high formal education,Ireland,2006,9.02
Internet use: never,Individuals aged 25 to 54 with low formal education,Ireland,2006,69.39
Internet use: never,Individuals aged 25 to 54 with medium formal education,Ireland,2006,33.67
Internet use: never,Individuals aged 55 to 74 with high formal education,Ireland,2006,38.04
Internet use: never,Individuals aged 55 to 74 with low formal education,Ireland,2006,90.6
Internet use: never,Individuals aged 55 to 74 with medium formal education,Ireland,2006,61.21
between 3 and 12 months ago,Individuals aged 16-24 with high formal education,Italy,2006,0.0
between 3 and 12 months ago,Individuals aged 16-24 with low education,Italy,2006,2.28
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,Italy,2006,2.98
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,Italy,2006,2.67
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,Italy,2006,1.74
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,Italy,2006,2.85
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,Italy,2006,3.14
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,Italy,2006,0.24
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,Italy,2006,1.19
in last 3 months,Individuals aged 16-24 with high formal education,Italy,2006,90.03
in last 3 months,Individuals aged 16-24 with low education,Italy,2006,56.08
in last 3 months,Individuals aged 16-24 with medium formal education,Italy,2006,72.85
in last 3 months,Individuals aged 25 to 54 with high formal education,Italy,2006,79.02
in last 3 months,Individuals aged 25 to 54 with low formal education,Italy,2006,17.43
in last 3 months,Individuals aged 25 to 54 with medium formal education,Italy,2006,57.55
in last 3 months,Individuals aged 55 to 74 with high formal education,Italy,2006,47.44
in last 3 months,Individuals aged 55 to 74 with low formal education,Italy,2006,2.94
in last 3 months,Individuals aged 55 to 74 with medium formal education,Italy,2006,30.73
Internet use: never,Individuals aged 16-24 with high formal education,Italy,2006,8.6
Internet use: never,Individuals aged 16-24 with low education,Italy,2006,39.69
Internet use: never,Individuals aged 16-24 with medium formal education,Italy,2006,21.67
Internet use: never,Individuals aged 25 to 54 with high formal education,Italy,2006,16.42
Internet use: never,Individuals aged 25 to 54 with low formal education,Italy,2006,77.61
Internet use: never,Individuals aged 25 to 54 with medium formal education,Italy,2006,37.53
Internet use: never,Individuals aged 55 to 74 with high formal education,Italy,2006,46.8
Internet use: never,Individuals aged 55 to 74 with low formal education,Italy,2006,93.1
Internet use: never,Individuals aged 55 to 74 with medium formal education,Italy,2006,64.88
between 3 and 12 months ago,Individuals aged 16-24 with high formal education,Latvia,2006,2.74
between 3 and 12 months ago,Individuals aged 16-24 with low education,Latvia,2006,3.68
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,Latvia,2006,2.29
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,Latvia,2006,1.7
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,Latvia,2006,3.93
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,Latvia,2006,5.34
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,Latvia,2006,3.02
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,Latvia,2006,0.19
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,Latvia,2006,1.38
in last 3 months,Individuals aged 16-24 with high formal education,Latvia,2006,97.26
in last 3 months,Individuals aged 16-24 with low education,Latvia,2006,86.59
in last 3 months,Individuals aged 16-24 with medium formal education,Latvia,2006,93.68
in last 3 months,Individuals aged 25 to 54 with high formal education,Latvia,2006,91.15
in last 3 months,Individuals aged 25 to 54 with low formal education,Latvia,2006,22.15
in last 3 months,Individuals aged 25 to 54 with medium formal education,Latvia,2006,45.3
in last 3 months,Individuals aged 55 to 74 with high formal education,Latvia,2006,47.86
in last 3 months,Individuals aged 55 to 74 with low formal education,Latvia,2006,0.57
in last 3 months,Individuals aged 55 to 74 with medium formal education,Latvia,2006,9.83
more than a year ago,Individuals aged 16-24 with high formal education,Latvia,2006,0.0
more than a year ago,Individuals aged 16-24 with low education,Latvia,2006,0.97
more than a year ago,Individuals aged 16-24 with medium formal education,Latvia,2006,1.78
more than a year ago,Individuals aged 25 to 54 with high formal education,Latvia,2006,1.09
more than a year ago,Individuals aged 25 to 54 with low formal education,Latvia,2006,2.83
more than a year ago,Individuals aged 25 to 54 with medium formal education,Latvia,2006,2.92
more than a year ago,Individuals aged 55 to 74 with high formal education,Latvia,2006,2.23
more than a year ago,Individuals aged 55 to 74 with low formal education,Latvia,2006,0.0
more than a year ago,Individuals aged 55 to 74 with medium formal education,Latvia,2006,1.5
Internet use: never,Individuals aged 16-24 with high formal education,Latvia,2006,0.0
Internet use: never,Individuals aged 16-24 with low education,Latvia,2006,8.76
Internet use: never,Individuals aged 16-24 with medium formal education,Latvia,2006,2.24
Internet use: never,Individuals aged 25 to 54 with high formal education,Latvia,2006,6.06
Internet use: never,Individuals aged 25 to 54 with low formal education,Latvia,2006,71.1
Internet use: never,Individuals aged 25 to 54 with medium formal education,Latvia,2006,46.43
Internet use: never,Individuals aged 55 to 74 with high formal education,Latvia,2006,46.89
Internet use: never,Individuals aged 55 to 74 with low formal education,Latvia,2006,99.24
Internet use: never,Individuals aged 55 to 74 with medium formal education,Latvia,2006,87.29
between 3 and 12 months ago,Individuals aged 16-24 with high formal education,Lithuania,2006,0.55
between 3 and 12 months ago,Individuals aged 16-24 with low education,Lithuania,2006,1.05
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,Lithuania,2006,5.21
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,Lithuania,2006,3.26
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,Lithuania,2006,1.21
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,Lithuania,2006,1.98
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,Lithuania,2006,2.6
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,Lithuania,2006,0.0
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,Lithuania,2006,0.47
in last 3 months,Individuals aged 16-24 with high formal education,Lithuania,2006,92.36
in last 3 months,Individuals aged 16-24 with low education,Lithuania,2006,87.68
in last 3 months,Individuals aged 16-24 with medium formal education,Lithuania,2006,78.68
in last 3 months,Individuals aged 25 to 54 with high formal education,Lithuania,2006,81.73
in last 3 months,Individuals aged 25 to 54 with low formal education,Lithuania,2006,13.22
in last 3 months,Individuals aged 25 to 54 with medium formal education,Lithuania,2006,29.16
in last 3 months,Individuals aged 55 to 74 with high formal education,Lithuania,2006,38.84
in last 3 months,Individuals aged 55 to 74 with low formal education,Lithuania,2006,0.19
in last 3 months,Individuals aged 55 to 74 with medium formal education,Lithuania,2006,5.83
more than a year ago,Individuals aged 16-24 with high formal education,Lithuania,2006,2.08
more than a year ago,Individuals aged 16-24 with low education,Lithuania,2006,1.66
more than a year ago,Individuals aged 16-24 with medium formal education,Lithuania,2006,7.17
more than a year ago,Individuals aged 25 to 54 with high formal education,Lithuania,2006,1.93
