DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2008,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2009,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2010,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2011,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2012,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2013,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2014,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2015,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2016,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2017,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2018,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2019,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2020,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2021,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2022,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Norway,2023,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2004,100.0,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2005,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2006,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2007,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2008,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2009,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2010,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2011,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2012,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2013,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2014,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2015,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2016,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2017,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2018,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2019,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2020,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2021,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2022,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Poland,2023,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2004,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2005,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2006,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2007,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2008,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2009,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2010,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2011,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2012,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2013,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2014,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2015,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2016,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2017,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2018,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2019,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2020,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2021,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2022,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Portugal,2023,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2004,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2005,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2006,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2007,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2008,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2009,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2010,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2011,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2012,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2013,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2014,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2015,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2016,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2017,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2018,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2019,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2020,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2021,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2022,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Romania,2023,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Serbia,2010,100.0,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Serbia,2011,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Serbia,2012,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Serbia,2013,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Serbia,2014,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Serbia,2015,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Serbia,2016,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Serbia,2017,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Serbia,2018,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Serbia,2019,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Serbia,2020,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Serbia,2021,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Serbia,2022,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Serbia,2023,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2004,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2005,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2006,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2007,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2008,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2009,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2010,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2011,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2012,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2013,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2014,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2015,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2016,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2017,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2018,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2019,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2020,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2021,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2022,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Sweden,2023,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2004,100.0,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2005,100.0,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2006,100.0,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2007,100.0,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2008,100.0,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2009,100.0,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2010,100.0,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2011,100.0,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2012,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2013,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2014,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2015,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2016,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2017,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2018,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2019,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2020,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2021,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2022,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovenia,2023,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2004,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2005,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2006,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2007,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2008,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2009,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2010,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2011,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2012,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2013,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2014,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2015,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2016,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2017,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2018,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2019,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2020,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2021,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2022,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Slovakia,2023,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2006,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2007,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2008,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2009,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2010,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2011,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2012,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2013,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2014,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2015,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2016,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2017,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2018,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2019,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2020,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2021,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2022,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,Türkiye,2023,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2004,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2005,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2006,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2007,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2008,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2009,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2010,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2011,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2012,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2013,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2014,100.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2015,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2016,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2017,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2018,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 15 to 74 years,United Kingdom,2019,100.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 35 to 74 years,Austria,2004,,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 35 to 74 years,Austria,2005,26.3,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 35 to 74 years,Austria,2006,26.3,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 35 to 74 years,Austria,2007,20.2,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 35 to 74 years,Austria,2008,37.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 35 to 74 years,Austria,2009,37.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 35 to 74 years,Austria,2010,38.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 35 to 74 years,Austria,2011,30.0,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 35 to 74 years,Austria,2012,26.2,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 35 to 74 years,Austria,2013,35.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 35 to 74 years,Austria,2014,35.1,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 35 to 74 years,Austria,2015,40.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 35 to 74 years,Austria,2016,39.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Percentage,From 35 to 74 years,Austria,2017,36.9,,
