DATAFLOW,LAST UPDATE,freq,indic_is,unit,hhtyp,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Malta,2019,2.27,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Netherlands,2011,0.61,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Netherlands,2012,0.61,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Netherlands,2013,0.39,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Netherlands,2014,0.60,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Netherlands,2015,0.91,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Netherlands,2016,0.83,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Netherlands,2017,0.35,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Netherlands,2019,0.06,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Norway,2011,0.71,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Norway,2012,1.24,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Norway,2013,0.50,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Norway,2014,0.54,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Norway,2015,0.36,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Norway,2016,0.27,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Norway,2017,0.67,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Norway,2019,0.26,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Poland,2011,2.37,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Poland,2012,1.41,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Poland,2013,1.05,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Poland,2014,1.04,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Poland,2015,0.87,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Poland,2016,0.69,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Poland,2017,0.49,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Poland,2019,0.36,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Portugal,2011,3.56,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Portugal,2012,3.41,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Portugal,2013,4.05,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Portugal,2014,3.82,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Portugal,2015,3.07,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Portugal,2016,2.78,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Portugal,2017,2.13,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Portugal,2019,1.94,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Romania,2011,5.89,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Romania,2012,4.07,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Romania,2013,3.90,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Romania,2014,4.43,b,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Romania,2015,3.21,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Romania,2016,2.00,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Romania,2017,1.99,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Romania,2019,1.15,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Serbia,2015,0.99,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Serbia,2017,2.24,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Serbia,2019,0.49,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Sweden,2011,2.64,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Sweden,2012,2.35,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Sweden,2013,2.34,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Sweden,2014,2.27,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Sweden,2015,1.53,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Sweden,2016,1.37,b,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Sweden,2017,1.13,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Sweden,2019,0.43,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovenia,2011,3.95,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovenia,2012,3.79,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovenia,2013,1.99,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovenia,2014,2.09,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovenia,2015,1.25,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovenia,2016,1.42,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovenia,2017,0.81,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovenia,2019,0.54,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovakia,2011,6.21,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovakia,2012,5.16,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovakia,2013,4.40,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovakia,2014,3.63,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovakia,2015,3.06,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovakia,2016,0.99,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovakia,2017,0.86,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Slovakia,2019,1.58,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Türkiye,2012,6.84,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Türkiye,2013,8.43,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Türkiye,2014,4.24,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Türkiye,2015,4.04,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Türkiye,2016,6.88,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Türkiye,2017,1.62,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Türkiye,2019,0.50,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,United Kingdom,2011,1.87,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,United Kingdom,2012,1.55,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,United Kingdom,2013,1.43,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,United Kingdom,2014,1.30,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,United Kingdom,2015,1.04,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,United Kingdom,2016,0.80,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,United Kingdom,2017,1.17,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,United Kingdom,2019,0.77,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Kosovo*,2017,1.67,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of access elsewhere",Percentage of households,Total,Kosovo*,2019,0.79,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because the equipment costs are too high",Percentage of households,Total,Albania,2019,4.24,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because the equipment costs are too high",Percentage of households,Total,Austria,2011,2.78,,
