DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Cyprus,2010,69383.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Cyprus,2011,71705,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Cyprus,2012,75159,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Cyprus,2013,75092,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Cyprus,2014,72646,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Cyprus,2015,71655,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Cyprus,2016,71225,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Cyprus,2017,71603,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Cyprus,2018,73854,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Cyprus,2019,74578,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Cyprus,2020,75334,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Cyprus,2021,75175,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Cyprus,2022,75055,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Cyprus,2023,74899,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2005,887520.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2006,857462.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2007,821680.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2008,797881.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2009,771789.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2010,743257.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2011,728047,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2012,721200,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2013,711493,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2014,704759,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2015,696939,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2016,690104,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2017,685593,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2018,677564,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2019,668977,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2020,651892,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2021,602411,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2022,572593,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Czechia,2023,570325,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2005,4745248.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2006,4852077.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2007,4919128.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2008,4976730.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2009,4984192.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2010,4978420.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2011,4813726,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2012,4855407,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2013,4923879,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2014,5046426,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2015,5166826,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2016,5387681,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2017,5366756,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2018,5298080,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2019,5193335,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2020,5074471,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2021,4912939,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2022,4892729,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany,2023,5016416,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2005,4745248.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2006,4852077.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2007,4919128.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2008,4976730.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2009,4984192.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2010,4978420.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2011,4813726,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2012,4855407,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2013,4923879,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2014,5046426,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2015,5166826,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2016,5387681,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2017,5366756,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2018,5298080,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2019,5193335,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2020,5074471,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2021,4912939,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2022,4892729,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Germany including former GDR,2023,5016416,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2005,345714.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2006,333422.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2007,323822.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2008,319723.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2009,315123.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2010,310970.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2011,311548,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2012,316190,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2013,322222,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2014,333707,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2015,346358,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2016,361983,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2017,374117,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2018,386777,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2019,394889,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2020,400810,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2021,402836,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2022,406075,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Denmark,2023,409553,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2005,95560.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2006,94850.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2007,94240.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2008,93850.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2009,94770.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2010,95620.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2011,95590,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2012,95603,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2013,96742,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2014,97499,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2015,99054,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2016,99140,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2017,96576,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2018,93383,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2019,88133,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2020,81682,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2021,75693,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2022,72479,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Estonia,2023,71376,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2005,33929133.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2006,33933089.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2007,33936731.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2008,33929596.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2009,33708788.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2010,33319181.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2011,32809890,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2012,32513218,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2013,32237322,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2015,32217800,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2016,32308837,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2017,32155416,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2018,31945313,p,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2019,31500734,bep,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2005,34218092.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2006,34226080.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2007,34231713.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2008,34225555.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2009,34004505.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2010,33613744.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2011,33100439,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2012,32798780,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2013,32517443,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,32484617,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,32568885,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,32409427,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,32189524,p,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2019,31740147,bep,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2005,777040.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2006,779394.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2007,785831.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2008,807438.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2009,827988.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2010,840620.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2011,859886,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2012,874717,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2013,888167,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2015,930409,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2016,949082,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2017,964507,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2018,974607,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2019,972364,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2020,969635,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2021,959390,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2022,955608,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,European Free Trade Association,2023,956948,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2005,845123.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2006,850596.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2007,846576.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2008,840951.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2009,826664.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2010,799334.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2011,762992,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2012,719851,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2013,669605,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2014,634151,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2015,611122,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2016,593655,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2017,586211,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2018,583759,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2019,568972,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2020,564676,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2021,557873,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2022,529920,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Greece,2023,529377,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Spain,2005,3759734.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Spain,2006,3757856.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Spain,2007,3718521.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Spain,2008,3686183.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Spain,2009,3566230.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Spain,2010,3402286.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Spain,2011,3225923,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Spain,2012,3065915,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Spain,2013,2903524,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Spain,2014,2757946,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Spain,2015,2652173,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Spain,2016,2578037,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Spain,2017,2532437,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Spain,2018,2525937,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 25 to 29 years,Spain,2019,2536089,,
